selection1/image,selection1/url,selection1/selection2,selection1/selection2_url,selection1/selection3,selection1/selection3_url
https://static.noimg.net/serie/cover/original/de97c2140ba242726e08e299407b14f9.jpg,https://pelisplus.me/serie/trollhunters/,Trollhunters,https://pelisplus.me/serie/trollhunters/,2016,https://pelisplus.me/serie/trollhunters/
https://static.noimg.net/serie/cover/original/2e015661fd1cb575fdce11c896025c39.jpg,https://pelisplus.me/serie/super-heroes-squad-show/,Super Héroes Squad Show,https://pelisplus.me/serie/super-heroes-squad-show/,2009,https://pelisplus.me/serie/super-heroes-squad-show/
https://static.noimg.net/serie/cover/original/b176b39c3735eb17dde36114beed80ab.jpg,https://pelisplus.me/serie/ironman/,IronMan,https://pelisplus.me/serie/ironman/,2010,https://pelisplus.me/serie/ironman/
https://static.noimg.net/serie/cover/original/9d2f98ecb1dd5676075696fc0bce4b19.jpg,https://pelisplus.me/serie/wolverine-2011/,Wolverine (2011),https://pelisplus.me/serie/wolverine-2011/,2011,https://pelisplus.me/serie/wolverine-2011/
https://static.noimg.net/serie/cover/original/33659290dac6fe0cc16088b3d56da79b.jpg,https://pelisplus.me/serie/x-men/,X-Men,https://pelisplus.me/serie/x-men/,2011,https://pelisplus.me/serie/x-men/
https://static.noimg.net/serie/cover/original/8563ee89dc12b47dcbab728bda683aab.jpg,https://pelisplus.me/serie/guardians-of-the-galaxy/,Guardians of the Galaxy,https://pelisplus.me/serie/guardians-of-the-galaxy/,2015,https://pelisplus.me/serie/guardians-of-the-galaxy/
https://static.noimg.net/serie/cover/original/3cd61ef20768fdba6c48d43e5e2afb5d.jpg,https://pelisplus.me/serie/avengers-assemble/,Avengers Assemble,https://pelisplus.me/serie/avengers-assemble/,2013,https://pelisplus.me/serie/avengers-assemble/
https://static.noimg.net/serie/cover/original/854bb69616d35dbff93188bbf3470c44.jpg,https://pelisplus.me/serie/hulk-and-the-agents-of-s-m-a-s-h/,Hulk and the Agents of S.M.A.S.H.,https://pelisplus.me/serie/hulk-and-the-agents-of-s-m-a-s-h/,2013,https://pelisplus.me/serie/hulk-and-the-agents-of-s-m-a-s-h/
https://static.noimg.net/serie/cover/original/c1751785b7465ab5b8cdf39032899881.jpg,https://pelisplus.me/serie/spider-woman-agent-of-s-w-o-r-d/,"Spider-Woman, Agent of S.W.O.R.D.",https://pelisplus.me/serie/spider-woman-agent-of-s-w-o-r-d/,2009,https://pelisplus.me/serie/spider-woman-agent-of-s-w-o-r-d/
https://static.noimg.net/serie/cover/original/4c79a74016f9407929c3158286d55f31.jpg,https://pelisplus.me/serie/b-the-beginning/,B: The Beginning,https://pelisplus.me/serie/b-the-beginning/,2018,https://pelisplus.me/serie/b-the-beginning/
https://static.noimg.net/serie/cover/original/7bbec45d6f8e71412f38b445dd0f7a01.jpg,https://pelisplus.me/serie/un-jefe-en-panales-de-vuelta-en-los-negocios/,Un Jefe en Pañales: De Vuelta en los Negocios,https://pelisplus.me/serie/un-jefe-en-panales-de-vuelta-en-los-negocios/,2018,https://pelisplus.me/serie/un-jefe-en-panales-de-vuelta-en-los-negocios/
https://static.noimg.net/serie/cover/original/00ec5d14a3b6ca61685126920f337663.jpg,https://pelisplus.me/serie/violet-evergarden/,Violet Evergarden,https://pelisplus.me/serie/violet-evergarden/,2015,https://pelisplus.me/serie/violet-evergarden/
https://static.noimg.net/serie/cover/original/186488c68912ece969fb9a2e87f15cfc.jpg,https://pelisplus.me/serie/devilman-crybaby/,Devilman Crybaby,https://pelisplus.me/serie/devilman-crybaby/,2018,https://pelisplus.me/serie/devilman-crybaby/
