selection1/image,selection1/url,selection1/selection2,selection1/selection2_url,selection1/selection3,selection1/selection3_url
https://static.noimg.net/serie/cover/original/3fd4a53a554aa3b95254a3626e5e22a3.jpg,https://pelisplus.me/serie/kung-fu-panda-los-pasos-del-destino/,Kung Fu Panda: Los Pasos del Destino,https://pelisplus.me/serie/kung-fu-panda-los-pasos-del-destino/,2018,https://pelisplus.me/serie/kung-fu-panda-los-pasos-del-destino/
https://static.noimg.net/serie/cover/original/c939449e6d2091500c2c429356ec62bb.jpg,https://pelisplus.me/serie/fast-y-furious-espias-a-todo-gas/,Fast & Furious: Espías A Todo Gas,https://pelisplus.me/serie/fast-y-furious-espias-a-todo-gas/,2019,https://pelisplus.me/serie/fast-y-furious-espias-a-todo-gas/
https://static.noimg.net/serie/cover/original/2471734977a2d72b247f4280a28685ac.jpg,https://pelisplus.me/serie/los-ladrones-del-bosque/,Los Ladrones del Bosque,https://pelisplus.me/serie/los-ladrones-del-bosque/,2019,https://pelisplus.me/serie/los-ladrones-del-bosque/
https://static.noimg.net/serie/cover/original/e38dea5909470fb86f2a89137ac816fc.jpg,https://pelisplus.me/serie/are-you-afraid-of-the-dark/,Are You Afraid of the Dark?,https://pelisplus.me/serie/are-you-afraid-of-the-dark/,2019,https://pelisplus.me/serie/are-you-afraid-of-the-dark/
https://static.noimg.net/serie/cover/original/0b3a68852d2175e247ab154782dd8080.jpg,https://pelisplus.me/serie/sacred-games/,Sacred Games,https://pelisplus.me/serie/sacred-games/,2018,https://pelisplus.me/serie/sacred-games/
https://static.noimg.net/serie/cover/original/58d47055e009340ec8064fa294cbbc62.jpg,https://pelisplus.me/serie/ncis-criminologia-naval/,NCIS: Criminologia Naval,https://pelisplus.me/serie/ncis-criminologia-naval/,2003,https://pelisplus.me/serie/ncis-criminologia-naval/
https://static.noimg.net/serie/cover/original/39a54701e1b08f8ee3bdc19a2653585d.jpg,https://pelisplus.me/serie/estacion-de-berlin/,Estación de Berlín,https://pelisplus.me/serie/estacion-de-berlin/,2016,https://pelisplus.me/serie/estacion-de-berlin/
https://static.noimg.net/serie/cover/original/43a47a4e10498adf300479688888b5c8.jpg,https://pelisplus.me/serie/blood-y-treasure/,Blood & Treasure,https://pelisplus.me/serie/blood-y-treasure/,2019,https://pelisplus.me/serie/blood-y-treasure/
https://static.noimg.net/serie/cover/original/bc1827522400a3ce57cf3d6477c03cdb.jpg,https://pelisplus.me/serie/wu-assassins/,Wu Assassins,https://pelisplus.me/serie/wu-assassins/,2019,https://pelisplus.me/serie/wu-assassins/
https://static.noimg.net/serie/cover/original/71e7cdd7803901aeb1c81b8bd86b2381.jpg,https://pelisplus.me/serie/huevos-verdes-con-jamon/,Huevos Verdes con Jamón,https://pelisplus.me/serie/huevos-verdes-con-jamon/,2018,https://pelisplus.me/serie/huevos-verdes-con-jamon/
https://static.noimg.net/serie/cover/original/8988b5315b832408bedb3deae5b51603.jpg,https://pelisplus.me/serie/watchmen/,Watchmen,https://pelisplus.me/serie/watchmen/,2019,https://pelisplus.me/serie/watchmen/
https://static.noimg.net/serie/cover/original/45014ab4a62676ae91b459011fac934c.jpg,https://pelisplus.me/serie/el-escritor-fantasma/,El Escritor Fantasma,https://pelisplus.me/serie/el-escritor-fantasma/,2019,https://pelisplus.me/serie/el-escritor-fantasma/
https://static.noimg.net/serie/cover/original/6fa62dba9d46b34396b2a00bd58b58bb.jpg,https://pelisplus.me/serie/coraje-el-perro-cobarde/,"Coraje, El Perro Cobarde",https://pelisplus.me/serie/coraje-el-perro-cobarde/,1999,https://pelisplus.me/serie/coraje-el-perro-cobarde/
https://static.noimg.net/serie/cover/original/ca7b259baee111fb23a235b3257d04f0.jpg,https://pelisplus.me/serie/bard-of-blood/,Bard of Blood,https://pelisplus.me/serie/bard-of-blood/,2019,https://pelisplus.me/serie/bard-of-blood/
https://static.noimg.net/serie/cover/original/40bdd8c735d2d63aa5b4a608e798fea8.jpg,https://pelisplus.me/serie/levius/,Levius,https://pelisplus.me/serie/levius/,2019,https://pelisplus.me/serie/levius/
https://static.noimg.net/serie/cover/original/586674f05ce6809b67cd4a67274bcbe9.jpg,https://pelisplus.me/serie/crisis-on-infinite-earths/,Crisis on Infinite Earths,https://pelisplus.me/serie/crisis-on-infinite-earths/,2019,https://pelisplus.me/serie/crisis-on-infinite-earths/
https://static.noimg.net/serie/cover/original/5b12214a3e8fcbc8bde65a7fad230310.jpg,https://pelisplus.me/serie/hermandad/,Hermandad,https://pelisplus.me/serie/hermandad/,2019,https://pelisplus.me/serie/hermandad/
https://static.noimg.net/serie/cover/original/90ed00f17f94174d83d39058ca7e3145.jpg,https://pelisplus.me/serie/daybreak/,Daybreak,https://pelisplus.me/serie/daybreak/,2019,https://pelisplus.me/serie/daybreak/
https://static.noimg.net/serie/cover/original/c05dfbc0ab470f6764d26cb7dd784f54.jpg,https://pelisplus.me/serie/harley-quinn/,Harley Quinn,https://pelisplus.me/serie/harley-quinn/,2019,https://pelisplus.me/serie/harley-quinn/
https://static.noimg.net/serie/cover/original/3cecb5e7696588c741905fe6585a99db.jpg,https://pelisplus.me/serie/the-witcher/,The Witcher,https://pelisplus.me/serie/the-witcher/,2019,https://pelisplus.me/serie/the-witcher/
https://static.noimg.net/serie/cover/original/fd906ba0122b4572f0a28655398d8e0c.jpg,https://pelisplus.me/serie/la-fortaleza/,La Fortaleza,https://pelisplus.me/serie/la-fortaleza/,2018,https://pelisplus.me/serie/la-fortaleza/
https://static.noimg.net/serie/cover/original/544933d503623e3d9ff8ea8bcca14adf.jpg,https://pelisplus.me/serie/la-materia-oscura/,La Materia Oscura,https://pelisplus.me/serie/la-materia-oscura/,2019,https://pelisplus.me/serie/la-materia-oscura/
https://static.noimg.net/serie/cover/original/06c6029bcf5f0332108911b1c23e9763.jpg,https://pelisplus.me/serie/the-mandalorian/,The Mandalorian,https://pelisplus.me/serie/the-mandalorian/,2019,https://pelisplus.me/serie/the-mandalorian/
https://static.noimg.net/serie/cover/original/4b3281114fccdc9a0fe00a04d3b3a435.jpg,https://pelisplus.me/serie/batwoman/,Batwoman,https://pelisplus.me/serie/batwoman/,2019,https://pelisplus.me/serie/batwoman/
https://static.noimg.net/serie/cover/original/8e51685528b6fb064a196947dbd39549.jpg,https://pelisplus.me/serie/emerald-city/,Emerald City,https://pelisplus.me/serie/emerald-city/,2017,https://pelisplus.me/serie/emerald-city/
https://static.noimg.net/serie/cover/original/5196d408961ae3ca799e2c7c0855e1d1.jpg,https://pelisplus.me/serie/the-i-land/,The I-Land,https://pelisplus.me/serie/the-i-land/,2019,https://pelisplus.me/serie/the-i-land/
https://static.noimg.net/serie/cover/original/f7c811394aa03b8da9c9957aa3655bd1.jpg,https://pelisplus.me/serie/vagabond/,Vagabond,https://pelisplus.me/serie/vagabond/,2019,https://pelisplus.me/serie/vagabond/
